Gender,Age,Occupation,Population
Male,25.0,MGR-Food Service Managers,501.0
Male,26.0,MGR-Food Service Managers,122.0
Male,27.0,MGR-Food Service Managers,397.0
Male,28.0,MGR-Food Service Managers,582.0
Male,29.0,MGR-Food Service Managers,71.0
Male,30.0,MGR-Food Service Managers,0.0
Female,18.0,MGR-Food Service Managers,0.0
Female,19.0,MGR-Food Service Managers,0.0
Female,20.0,MGR-Food Service Managers,100.0
Female,21.0,MGR-Food Service Managers,0.0
Female,22.0,MGR-Food Service Managers,0.0
Female,23.0,MGR-Food Service Managers,0.0
Female,24.0,MGR-Food Service Managers,0.0
Female,25.0,MGR-Food Service Managers,174.0
Female,26.0,MGR-Food Service Managers,349.0
Female,27.0,MGR-Food Service Managers,149.0
Female,28.0,MGR-Food Service Managers,544.0
Female,29.0,MGR-Food Service Managers,404.0
Female,30.0,MGR-Food Service Managers,0.0
Male,18.0,MGR-Entertainment and Recreation Managers,0.0
Male,19.0,MGR-Entertainment and Recreation Managers,0.0
Male,20.0,MGR-Entertainment and Recreation Managers,0.0
Male,21.0,MGR-Entertainment and Recreation Managers,0.0
Male,22.0,MGR-Entertainment and Recreation Managers,80.0
Male,23.0,MGR-Entertainment and Recreation Managers,0.0
Male,24.0,MGR-Entertainment and Recreation Managers,0.0
Male,25.0,MGR-Entertainment and Recreation Managers,0.0
Male,26.0,MGR-Entertainment and Recreation Managers,0.0
Male,27.0,MGR-Entertainment and Recreation Managers,0.0
Male,28.0,MGR-Entertainment and Recreation Managers,0.0
Male,29.0,MGR-Entertainment and Recreation Managers,0.0
Male,30.0,MGR-Entertainment and Recreation Managers,0.0
Female,18.0,MGR-Entertainment and Recreation Managers,0.0
Female,19.0,MGR-Entertainment and Recreation Managers,0.0
Female,20.0,MGR-Entertainment and Recreation Managers,0.0
Female,21.0,MGR-Entertainment and Recreation Managers,0.0
Female,22.0,MGR-Entertainment and Recreation Managers,0.0
Female,23.0,MGR-Entertainment and Recreation Managers,0.0
Female,24.0,MGR-Entertainment and Recreation Managers,0.0
Female,25.0,MGR-Entertainment and Recreation Managers,0.0
Female,26.0,MGR-Entertainment and Recreation Managers,0.0
Female,27.0,MGR-Entertainment and Recreation Managers,0.0
Female,28.0,MGR-Entertainment and Recreation Managers,0.0
Female,29.0,MGR-Entertainment and Recreation Managers,0.0
Female,30.0,MGR-Entertainment and Recreation Managers,0.0
Male,18.0,MGR-Lodging Managers,0.0
Male,19.0,MGR-Lodging Managers,0.0
Male,20.0,MGR-Lodging Managers,0.0
Male,21.0,MGR-Lodging Managers,0.0
Male,22.0,MGR-Lodging Managers,0.0
Male,23.0,MGR-Lodging Managers,0.0
Male,24.0,MGR-Lodging Managers,0.0
Male,25.0,MGR-Lodging Managers,0.0
Male,26.0,MGR-Lodging Managers,0.0
Male,27.0,MGR-Lodging Managers,0.0
Male,28.0,MGR-Lodging Managers,0.0
Male,29.0,MGR-Lodging Managers,0.0
Male,30.0,MGR-Lodging Managers,0.0
Female,18.0,MGR-Lodging Managers,0.0
Female,19.0,MGR-Lodging Managers,73.0
Female,20.0,MGR-Lodging Managers,0.0
Female,21.0,MGR-Lodging Managers,0.0
Female,22.0,MGR-Lodging Managers,0.0
Female,23.0,MGR-Lodging Managers,195.0
Female,24.0,MGR-Lodging Managers,0.0
Female,25.0,MGR-Lodging Managers,0.0
Female,26.0,MGR-Lodging Managers,0.0
Female,27.0,MGR-Lodging Managers,79.0
Female,28.0,MGR-Lodging Managers,0.0
Female,29.0,MGR-Lodging Managers,0.0
Female,30.0,MGR-Lodging Managers,0.0
Male,18.0,MGR-Medical And Health Services Managers,0.0
Male,19.0,MGR-Medical And Health Services Managers,0.0
Male,20.0,MGR-Medical And Health Services Managers,193.0
Male,21.0,MGR-Medical And Health Services Managers,26.0
Male,22.0,MGR-Medical And Health Services Managers,0.0
Male,23.0,MGR-Medical And Health Services Managers,56.0
Male,24.0,MGR-Medical And Health Services Managers,0.0
Male,25.0,MGR-Medical And Health Services Managers,215.0
Male,26.0,MGR-Medical And Health Services Managers,0.0
Male,27.0,MGR-Medical And Health Services Managers,0.0
Male,28.0,MGR-Medical And Health Services Managers,0.0
Male,29.0,MGR-Medical And Health Services Managers,0.0
Male,30.0,MGR-Medical And Health Services Managers,0.0
Female,18.0,MGR-Medical And Health Services Managers,0.0
Female,19.0,MGR-Medical And Health Services Managers,0.0
Female,20.0,MGR-Medical And Health Services Managers,0.0
Female,21.0,MGR-Medical And Health Services Managers,0.0
Female,22.0,MGR-Medical And Health Services Managers,0.0
Female,23.0,MGR-Medical And Health Services Managers,41.0
Female,24.0,MGR-Medical And Health Services Managers,0.0
Female,25.0,MGR-Medical And Health Services Managers,67.0
Female,26.0,MGR-Medical And Health Services Managers,394.0
Female,27.0,MGR-Medical And Health Services Managers,87.0
Female,28.0,MGR-Medical And Health Services Managers,113.0
Female,29.0,MGR-Medical And Health Services Managers,0.0
Female,30.0,MGR-Medical And Health Services Managers,0.0
Male,18.0,MGR-Natural Sciences Managers,0.0
Male,19.0,MGR-Natural Sciences Managers,0.0
Male,20.0,MGR-Natural Sciences Managers,0.0
Male,21.0,MGR-Natural Sciences Managers,0.0
Male,22.0,MGR-Natural Sciences Managers,0.0
Male,23.0,MGR-Natural Sciences Managers,0.0
Male,24.0,MGR-Natural Sciences Managers,0.0
Male,25.0,MGR-Natural Sciences Managers,0.0
Male,26.0,MGR-Natural Sciences Managers,0.0
Male,27.0,MGR-Natural Sciences Managers,0.0
Male,28.0,MGR-Natural Sciences Managers,0.0
Male,29.0,MGR-Natural Sciences Managers,0.0
Male,30.0,MGR-Natural Sciences Managers,0.0
Female,18.0,MGR-Natural Sciences Managers,0.0
Female,19.0,MGR-Natural Sciences Managers,0.0
Female,20.0,MGR-Natural Sciences Managers,0.0
Female,21.0,MGR-Natural Sciences Managers,0.0
Female,22.0,MGR-Natural Sciences Managers,0.0
Female,23.0,MGR-Natural Sciences Managers,0.0
Female,24.0,MGR-Natural Sciences Managers,0.0
Female,25.0,MGR-Natural Sciences Managers,0.0
Female,26.0,MGR-Natural Sciences Managers,0.0
Female,27.0,MGR-Natural Sciences Managers,0.0
Female,28.0,MGR-Natural Sciences Managers,0.0
Female,29.0,MGR-Natural Sciences Managers,0.0
Female,30.0,MGR-Natural Sciences Managers,0.0
Male,18.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Male,19.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Male,20.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Male,21.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Male,22.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Male,23.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Male,24.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Male,25.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Male,26.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Male,27.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Male,28.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Male,29.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Male,30.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Female,18.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Female,19.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Female,20.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Female,21.0,"MGR-Property, Real Estate, And Community Association Managers",103.0
Female,22.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Female,23.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Female,24.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Female,25.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Female,26.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Female,27.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Female,28.0,"MGR-Property, Real Estate, And Community Association Managers",314.0
Female,29.0,"MGR-Property, Real Estate, And Community Association Managers",0.0
Female,30.0,"MGR-Property, Real Estate, And Community Association Managers",215.0
Male,18.0,MGR-Social And Community Service Managers,0.0
Male,19.0,MGR-Social And Community Service Managers,0.0
Male,20.0,MGR-Social And Community Service Managers,0.0
Male,21.0,MGR-Social And Community Service Managers,0.0
Male,22.0,MGR-Social And Community Service Managers,0.0
Male,23.0,MGR-Social And Community Service Managers,46.0
Male,24.0,MGR-Social And Community Service Managers,0.0
Male,25.0,MGR-Social And Community Service Managers,0.0
Male,26.0,MGR-Social And Community Service Managers,0.0
Male,27.0,MGR-Social And Community Service Managers,0.0
Male,28.0,MGR-Social And Community Service Managers,0.0
Male,29.0,MGR-Social And Community Service Managers,0.0
Male,30.0,MGR-Social And Community Service Managers,66.0
Female,18.0,MGR-Social And Community Service Managers,96.0
Female,19.0,MGR-Social And Community Service Managers,0.0
Female,20.0,MGR-Social And Community Service Managers,0.0
Female,21.0,MGR-Social And Community Service Managers,0.0
Female,22.0,MGR-Social And Community Service Managers,18.0
Female,23.0,MGR-Social And Community Service Managers,0.0
Female,24.0,MGR-Social And Community Service Managers,0.0
Female,25.0,MGR-Social And Community Service Managers,162.0
Female,26.0,MGR-Social And Community Service Managers,534.0
Female,27.0,MGR-Social And Community Service Managers,49.0
Female,28.0,MGR-Social And Community Service Managers,430.0
Female,29.0,MGR-Social And Community Service Managers,0.0
Female,30.0,MGR-Social And Community Service Managers,468.0
Male,18.0,MGR-Emergency Management Directors,0.0
Male,19.0,MGR-Emergency Management Directors,0.0
Male,20.0,MGR-Emergency Management Directors,0.0
Male,21.0,MGR-Emergency Management Directors,0.0
Male,22.0,MGR-Emergency Management Directors,0.0
Male,23.0,MGR-Emergency Management Directors,0.0
Male,24.0,MGR-Emergency Management Directors,0.0
Male,25.0,MGR-Emergency Management Directors,0.0
Male,26.0,MGR-Emergency Management Directors,0.0
Male,27.0,MGR-Emergency Management Directors,0.0
Male,28.0,MGR-Emergency Management Directors,0.0
Male,29.0,MGR-Emergency Management Directors,0.0
Male,30.0,MGR-Emergency Management Directors,0.0
Female,18.0,MGR-Emergency Management Directors,0.0
Female,19.0,MGR-Emergency Management Directors,0.0
Female,20.0,MGR-Emergency Management Directors,0.0
Female,21.0,MGR-Emergency Management Directors,0.0
Female,22.0,MGR-Emergency Management Directors,0.0
Female,23.0,MGR-Emergency Management Directors,0.0
Female,24.0,MGR-Emergency Management Directors,0.0
Female,25.0,MGR-Emergency Management Directors,0.0
Female,26.0,MGR-Emergency Management Directors,0.0
Female,27.0,MGR-Emergency Management Directors,0.0
Female,28.0,MGR-Emergency Management Directors,0.0
Female,29.0,MGR-Emergency Management Directors,0.0
Female,30.0,MGR-Emergency Management Directors,0.0
Male,18.0,MGR-Other Managers,0.0
Male,19.0,MGR-Other Managers,458.0
Male,20.0,MGR-Other Managers,0.0
Male,21.0,MGR-Other Managers,0.0
Male,22.0,MGR-Other Managers,216.0
Male,23.0,MGR-Other Managers,227.0
Male,24.0,MGR-Other Managers,522.0
Male,25.0,MGR-Other Managers,258.0
Male,26.0,MGR-Other Managers,1005.0
Male,27.0,MGR-Other Managers,140.0
Male,28.0,MGR-Other Managers,780.0
Male,29.0,MGR-Other Managers,554.0
Male,30.0,MGR-Other Managers,677.0
Female,18.0,MGR-Other Managers,0.0
Female,19.0,MGR-Other Managers,0.0
Female,20.0,MGR-Other Managers,374.0
Female,21.0,MGR-Other Managers,0.0
Female,22.0,MGR-Other Managers,1256.0
Female,23.0,MGR-Other Managers,0.0
Female,24.0,MGR-Other Managers,325.0
Female,25.0,MGR-Other Managers,427.0
Female,26.0,MGR-Other Managers,73.0
Female,27.0,MGR-Other Managers,255.0
Female,28.0,MGR-Other Managers,301.0
Female,29.0,MGR-Other Managers,376.0
Female,30.0,MGR-Other Managers,314.0
Male,18.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Male,19.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Male,20.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",73.0
Male,21.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",147.0
Male,22.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Male,23.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Male,24.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Male,25.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Male,26.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Male,27.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",46.0
Male,28.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Male,29.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Male,30.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Female,18.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Female,19.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Female,20.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Female,21.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Female,22.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Female,23.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Female,24.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Female,25.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Female,26.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Female,27.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Female,28.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Female,29.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Female,30.0,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",0.0
Male,18.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Male,19.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Male,20.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Male,21.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Male,22.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Male,23.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Male,24.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Male,25.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Male,26.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Male,27.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Male,28.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Male,29.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Male,30.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Female,18.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Female,19.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Female,20.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Female,21.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Female,22.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Female,23.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Female,24.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Female,25.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Female,26.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Female,27.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Female,28.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Female,29.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Female,30.0,"BUS-Buyers And Purchasing Agents, Farm Products",0.0
Male,18.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Male,19.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Male,20.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Male,21.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Male,22.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",257.0
Male,23.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Male,24.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",29.0
Male,25.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Male,26.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Male,27.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Male,28.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Male,29.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Male,30.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",93.0
Female,18.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Female,19.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Female,20.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Female,21.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",160.0
Female,22.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Female,23.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",204.0
Female,24.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Female,25.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Female,26.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Female,27.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Female,28.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Female,29.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",75.0
Female,30.0,"BUS-Wholesale And Retail Buyers, Except Farm Products",0.0
Male,18.0,"BUS-Purchasing Agents, Except Wholesale, Retail, And Farm Products",0.0
Male,19.0,"BUS-Purchasing Agents, Except Wholesale, Retail, And Farm Products",0.0
Male,20.0,"BUS-Purchasing Agents, Except Wholesale, Retail, And Farm Products",0.0
Male,21.0,"BUS-Purchasing Agents, Except Wholesale, Retail, And Farm Products",0.0
Male,22.0,"BUS-Purchasing Agents, Except Wholesale, Retail, And Farm Products",0.0
Male,23.0,"BUS-Purchasing Agents, Except Wholesale, Retail, And Farm Products",0.0
Male,24.0,"BUS-Purchasing Agents, Except Wholesale, Retail, And Farm Products",0.0
